item_id,ingredient_id,ingredient_name,ingredient_category
20658,116,pineapple,fruit
20659,52,yogurt,dairy
20659,129,yuzu,fruit
20659,35,cabbage,vegetable
20659,79,hot sauce,sauce
20660,4,shrimp,protein
20660,74,rice noodles,grain
20660,150,peanut,nut
20660,36,celery,vegetable
20660,38,ginger,vegetable
20660,31,cucumber,vegetable
20661,72,ramen noodles,grain
20662,51,milk,dairy
20663,18,pulled pork,protein
20663,9,turkey,protein
20663,52,yogurt,dairy
20664,93,fish sauce,sauce
20664,95,salt,spice
20664,80,bbq sauce,sauce
20665,95,salt,spice
20666,139,caramel,sweetener
20666,74,rice noodles,grain
20667,145,canola oil,oil
20667,34,jalapeno,vegetable
20667,55,swiss cheese,dairy
20668,138,chocolate,sweetener
20668,69,bagel,grain
20668,132,maple syrup,sweetener
20669,78,soy sauce,sauce
20669,93,fish sauce,sauce
20670,4,shrimp,protein
20670,74,rice noodles,grain
20670,150,peanut,nut
20670,79,hot sauce,sauce
20670,111,za'atar,spice
20670,38,ginger,vegetable
20671,63,noodles,grain
20671,43,parmesan,dairy
20671,146,avocado oil,oil
20672,81,ranch,sauce
20672,115,mango,fruit
20673,5,salmon,protein
20673,39,scallion,vegetable
20674,130,sugar,sweetener
20674,5,salmon,protein
20674,78,soy sauce,sauce
20674,131,honey,sweetener
20675,4,shrimp,protein
20675,74,rice noodles,grain
20675,150,peanut,nut
20675,113,lime,fruit
20675,34,jalapeno,vegetable
20675,64,quinoa,grain
20676,4,shrimp,protein
20676,36,celery,vegetable
20676,74,rice noodles,grain
20677,1,chicken,protein
20677,124,grape,fruit
20678,51,milk,dairy
20678,3,pork,protein
20678,26,broccoli,vegetable
20679,133,agave,sweetener
20679,93,fish sauce,sauce
20679,134,brown sugar,sweetener
20680,73,udon noodles,grain
20680,133,agave,sweetener
20680,55,swiss cheese,dairy
20681,4,shrimp,protein
20681,74,rice noodles,grain
20681,150,peanut,nut
20681,113,lime,fruit
20681,143,sesame oil,oil
20681,65,oats,grain
20682,13,lobster,protein
20682,88,marinara,sauce
20682,102,rosemary,spice
20682,11,duck,protein
20683,157,pine nut,nut
20684,24,spinach,vegetable
20684,105,coriander,spice
20684,103,cayenne,spice
20684,101,thyme,spice
20685,93,fish sauce,sauce
20685,149,truffle oil,oil
20685,9,turkey,protein
20686,100,basil,spice
20686,91,hoisin,sauce
20686,81,ranch,sauce
20687,90,tahini,sauce
20687,75,couscous,grain
20688,4,shrimp,protein
20688,87,alfredo,sauce
20688,129,yuzu,fruit
20689,4,shrimp,protein
20689,74,rice noodles,grain
20689,150,peanut,nut
20689,33,corn,vegetable
20690,50,cream,dairy
20690,95,salt,spice
20690,61,bread,grain
20691,31,cucumber,vegetable
20691,60,pasta,grain
20691,25,kale,vegetable
20691,105,coriander,spice
20692,95,salt,spice
20692,77,tomato sauce,sauce
20693,90,tahini,sauce
20694,149,truffle oil,oil
20695,4,shrimp,protein
20695,74,rice noodles,grain
20695,150,peanut,nut
20695,17,steak,protein
20695,95,salt,spice
20696,127,dragon fruit,fruit
20697,4,shrimp,protein
20697,74,rice noodles,grain
20697,150,peanut,nut
20697,16,ground beef,protein
20697,131,honey,sweetener
20698,24,spinach,vegetable
20698,63,noodles,grain
20698,71,sourdough,grain
20699,100,basil,spice
20699,101,thyme,spice
20699,152,cashew,nut
20700,4,shrimp,protein
20700,74,rice noodles,grain
20700,150,peanut,nut
20700,48,ricotta,dairy
20700,91,hoisin,sauce
20700,102,rosemary,spice
20701,44,cheddar,dairy
20701,46,feta,dairy
20701,69,bagel,grain
20702,159,sesame seed,nut
20703,69,bagel,grain
20703,101,thyme,spice
20703,49,butter,dairy
20703,100,basil,spice
20704,56,brie,dairy
20704,73,udon noodles,grain
20704,159,sesame seed,nut
20704,25,kale,vegetable
20705,56,brie,dairy
20705,3,pork,protein
20705,39,scallion,vegetable
20705,84,sriracha,sauce
20706,135,molasses,sweetener
20706,65,oats,grain
20706,120,blueberry,fruit
20707,27,carrot,vegetable
20707,115,mango,fruit
20707,96,pepper,spice
20708,138,chocolate,sweetener
20708,44,cheddar,dairy
20709,141,olive oil,oil
20710,2,beef,protein
20710,23,lettuce,vegetable
20710,21,onion,vegetable
20710,82,mayo,sauce
20710,61,bread,grain
20710,17,steak,protein
20711,110,curry powder,spice
20711,27,carrot,vegetable
20712,41,cheese,dairy
20712,51,milk,dairy
20712,52,yogurt,dairy
20713,2,beef,protein
20713,23,lettuce,vegetable
20713,22,tomato,vegetable
20713,21,onion,vegetable
20713,41,cheese,dairy
20713,82,mayo,sauce
20713,12,crab,protein
20714,38,ginger,vegetable
20714,129,yuzu,fruit
20714,43,parmesan,dairy
20715,76,farro,grain
20715,40,bok choy,vegetable
20715,65,oats,grain
20715,19,chorizo,protein
20716,114,orange,fruit
20716,68,naan,grain
20716,115,mango,fruit
20717,95,salt,spice
20717,62,flour,grain
20717,130,sugar,sweetener
20717,122,coconut,fruit
20718,69,bagel,grain
20719,113,lime,fruit
20719,59,rice,grain
20719,58,provolone,dairy
20720,30,zucchini,vegetable
20721,73,udon noodles,grain
20721,91,hoisin,sauce
20722,54,blue cheese,dairy
20722,142,vegetable oil,oil
20722,39,scallion,vegetable
20723,100,basil,spice
20724,152,cashew,nut
20724,139,caramel,sweetener
20724,47,goat cheese,dairy
20725,83,teriyaki,sauce
20726,83,teriyaki,sauce
20726,142,vegetable oil,oil
20726,141,olive oil,oil
20726,150,peanut,nut
20727,153,walnut,nut
20728,47,goat cheese,dairy
20729,22,tomato,vegetable
20729,21,onion,vegetable
20729,41,cheese,dairy
20729,82,mayo,sauce
20729,61,bread,grain
20729,63,noodles,grain
20729,38,ginger,vegetable
20729,70,croissant,grain
20730,25,kale,vegetable
20730,142,vegetable oil,oil
20730,77,tomato sauce,sauce
20730,10,bacon,protein
20731,18,pulled pork,protein
20731,2,beef,protein
20731,19,chorizo,protein
20731,9,turkey,protein
20732,135,molasses,sweetener
20732,106,chili powder,spice
20733,108,ginger powder,spice
20733,127,dragon fruit,fruit
20733,136,stevia,sweetener
20733,38,ginger,vegetable
20734,127,dragon fruit,fruit
20734,50,cream,dairy
20735,83,teriyaki,sauce
20735,130,sugar,sweetener
20735,29,mushroom,vegetable
20736,110,curry powder,spice
20736,132,maple syrup,sweetener
20736,125,watermelon,fruit
20736,104,turmeric,spice
20737,26,broccoli,vegetable
20737,110,curry powder,spice
20737,131,honey,sweetener
20737,134,brown sugar,sweetener
20738,129,yuzu,fruit
20738,135,molasses,sweetener
20738,2,beef,protein
20738,77,tomato sauce,sauce
20739,90,tahini,sauce
20740,47,goat cheese,dairy
20740,18,pulled pork,protein
20741,38,ginger,vegetable
20741,11,duck,protein
20741,34,jalapeno,vegetable
20741,44,cheddar,dairy
20742,146,avocado oil,oil
20742,155,pecan,nut
20742,106,chili powder,spice
20743,118,banana,fruit
20743,13,lobster,protein
20743,28,bell pepper,vegetable
20743,146,avocado oil,oil
20744,2,beef,protein
20744,23,lettuce,vegetable
20744,21,onion,vegetable
20744,41,cheese,dairy
20744,82,mayo,sauce
20744,61,bread,grain
20744,123,peach,fruit
20744,140,condensed milk,sweetener
20744,135,molasses,sweetener
20745,111,za'atar,spice
20745,140,condensed milk,sweetener
20745,63,noodles,grain
20746,25,kale,vegetable
20746,27,carrot,vegetable
20746,95,salt,spice
20746,1,chicken,protein
20747,40,bok choy,vegetable
20748,40,bok choy,vegetable
20748,145,canola oil,oil
20748,129,yuzu,fruit
20749,99,oregano,spice
20749,21,onion,vegetable
20749,75,couscous,grain
20749,45,cream cheese,dairy
20750,127,dragon fruit,fruit
20750,6,tuna,protein
20750,14,scallops,protein
20750,141,olive oil,oil
20751,138,chocolate,sweetener
20751,107,cinnamon,spice
20752,10,bacon,protein
20753,76,farro,grain
20754,66,tortilla,grain
20754,18,pulled pork,protein
20754,4,shrimp,protein
20755,23,lettuce,vegetable
20755,22,tomato,vegetable
20755,21,onion,vegetable
20755,41,cheese,dairy
20755,82,mayo,sauce
20755,138,chocolate,sweetener
20755,44,cheddar,dairy
20755,100,basil,spice
20756,78,soy sauce,sauce
20756,46,feta,dairy
20757,101,thyme,spice
20758,5,salmon,protein
20758,34,jalapeno,vegetable
20758,12,crab,protein
20759,81,ranch,sauce
20760,148,chili oil,oil
20761,21,onion,vegetable
20761,11,duck,protein
20761,132,maple syrup,sweetener
20761,124,grape,fruit
20762,23,lettuce,vegetable
20762,22,tomato,vegetable
20762,21,onion,vegetable
20762,41,cheese,dairy
20762,82,mayo,sauce
20762,157,pine nut,nut
20763,144,coconut oil,oil
20763,112,lemon,fruit
20763,94,salsa,sauce
20764,51,milk,dairy
20764,25,kale,vegetable
20764,4,shrimp,protein
20764,110,curry powder,spice
20765,71,sourdough,grain
20765,89,chimichurri,sauce
20765,45,cream cheese,dairy
20765,76,farro,grain
20766,13,lobster,protein
20767,100,basil,spice
20767,145,canola oil,oil
20768,132,maple syrup,sweetener
20769,46,feta,dairy
20769,146,avocado oil,oil
20769,64,quinoa,grain
20769,105,coriander,spice
20770,1,chicken,protein
20770,85,aioli,sauce
20771,81,ranch,sauce
20771,15,sausage,protein
20771,91,hoisin,sauce
20771,119,strawberry,fruit
20772,29,mushroom,vegetable
20772,78,soy sauce,sauce
20772,156,hazelnut,nut
20772,144,coconut oil,oil
20773,108,ginger powder,spice
20773,114,orange,fruit
20774,23,lettuce,vegetable
20775,131,honey,sweetener
20775,27,carrot,vegetable
20776,159,sesame seed,nut
20776,19,chorizo,protein
20777,23,lettuce,vegetable
20777,22,tomato,vegetable
20777,21,onion,vegetable
20777,41,cheese,dairy
20777,82,mayo,sauce
20777,61,bread,grain
20777,84,sriracha,sauce
20777,6,tuna,protein
20777,73,udon noodles,grain
20777,142,vegetable oil,oil
20778,158,macadamia,nut
20778,23,lettuce,vegetable
20779,2,beef,protein
20779,22,tomato,vegetable
20779,21,onion,vegetable
20779,82,mayo,sauce
20779,61,bread,grain
20779,12,crab,protein
20779,68,naan,grain
20779,118,banana,fruit
20780,72,ramen noodles,grain
20780,107,cinnamon,spice
20780,10,bacon,protein
20780,24,spinach,vegetable
20781,38,ginger,vegetable
20781,55,swiss cheese,dairy
20782,102,rosemary,spice
20782,55,swiss cheese,dairy
20782,82,mayo,sauce
20783,120,blueberry,fruit
20783,129,yuzu,fruit
20784,115,mango,fruit
20784,56,brie,dairy
20784,99,oregano,spice
20785,116,pineapple,fruit
20785,81,ranch,sauce
20785,53,sour cream,dairy
20786,2,beef,protein
20786,50,cream,dairy
20786,116,pineapple,fruit
20787,91,hoisin,sauce
20787,63,noodles,grain
20788,20,prosciutto,protein
20788,152,cashew,nut
20788,74,rice noodles,grain
20788,13,lobster,protein
20789,99,oregano,spice
20789,21,onion,vegetable
20790,43,parmesan,dairy
20790,4,shrimp,protein
20791,62,flour,grain
20791,67,pita,grain
20791,82,mayo,sauce
20792,153,walnut,nut
20792,137,vanilla extract,sweetener
20792,117,apple,fruit
20792,70,croissant,grain
20793,113,lime,fruit
20793,55,swiss cheese,dairy
20794,147,peanut oil,oil
20794,49,butter,dairy
20794,67,pita,grain
20794,154,pistachio,nut
20795,129,yuzu,fruit
20795,134,brown sugar,sweetener
20796,66,tortilla,grain
20797,126,passion fruit,fruit
20797,82,mayo,sauce
20797,55,swiss cheese,dairy
20798,15,sausage,protein
20798,88,marinara,sauce
20798,17,steak,protein
20798,95,salt,spice
20799,27,carrot,vegetable
20799,70,croissant,grain
20799,85,aioli,sauce
20800,119,strawberry,fruit
20800,66,tortilla,grain
20800,136,stevia,sweetener
20801,144,coconut oil,oil
20801,91,hoisin,sauce
20802,132,maple syrup,sweetener
20802,104,turmeric,spice
20803,16,ground beef,protein
20803,56,brie,dairy
20804,114,orange,fruit
20804,148,chili oil,oil
20805,67,pita,grain
20806,40,bok choy,vegetable
20806,21,onion,vegetable
20806,65,oats,grain
20807,45,cream cheese,dairy
20808,157,pine nut,nut
20808,130,sugar,sweetener
20808,144,coconut oil,oil
20808,82,mayo,sauce
20809,77,tomato sauce,sauce
20809,100,basil,spice
20809,141,olive oil,oil
20809,62,flour,grain
20809,89,chimichurri,sauce
20809,81,ranch,sauce
20809,82,mayo,sauce
20809,135,molasses,sweetener
20810,136,stevia,sweetener
20810,82,mayo,sauce
20811,91,hoisin,sauce
20811,150,peanut,nut
20811,145,canola oil,oil
20811,42,mozzarella,dairy
20812,16,ground beef,protein
20812,70,croissant,grain
20813,145,canola oil,oil
20813,25,kale,vegetable
20814,25,kale,vegetable
20814,152,cashew,nut
20815,77,tomato sauce,sauce
20815,141,olive oil,oil
20815,62,flour,grain
20815,34,jalapeno,vegetable
20815,67,pita,grain
20816,66,tortilla,grain
20816,67,pita,grain
20816,15,sausage,protein
20816,42,mozzarella,dairy
20817,3,pork,protein
20817,117,apple,fruit
20817,53,sour cream,dairy
20817,92,oyster sauce,sauce
20818,131,honey,sweetener
20818,26,broccoli,vegetable
20818,39,scallion,vegetable
20819,50,cream,dairy
20820,22,tomato,vegetable
20820,106,chili powder,spice
20821,23,lettuce,vegetable
20821,93,fish sauce,sauce
20822,93,fish sauce,sauce
20822,85,aioli,sauce
20823,42,mozzarella,dairy
20823,77,tomato sauce,sauce
20823,100,basil,spice
20823,141,olive oil,oil
20823,62,flour,grain
20823,91,hoisin,sauce
20823,69,bagel,grain
20823,120,blueberry,fruit
20824,137,vanilla extract,sweetener
20824,63,noodles,grain
20824,75,couscous,grain
20824,25,kale,vegetable
20825,60,pasta,grain
20825,43,parmesan,dairy
20825,37,garlic,vegetable
20825,100,basil,spice
20825,133,agave,sweetener
20825,78,soy sauce,sauce
20825,116,pineapple,fruit
20825,119,strawberry,fruit
20826,42,mozzarella,dairy
20826,77,tomato sauce,sauce
20826,141,olive oil,oil
20826,62,flour,grain
20826,89,chimichurri,sauce
20826,103,cayenne,spice
20826,6,tuna,protein
20827,130,sugar,sweetener
20828,42,mozzarella,dairy
20828,77,tomato sauce,sauce
20828,100,basil,spice
20828,62,flour,grain
20828,95,salt,spice
20828,86,pesto,sauce
20829,42,mozzarella,dairy
20829,77,tomato sauce,sauce
20829,141,olive oil,oil
20829,62,flour,grain
20829,22,tomato,vegetable
20829,146,avocado oil,oil
20830,78,soy sauce,sauce
20831,42,mozzarella,dairy
20831,77,tomato sauce,sauce
20831,100,basil,spice
20831,141,olive oil,oil
20831,62,flour,grain
20831,127,dragon fruit,fruit
20831,21,onion,vegetable
20832,52,yogurt,dairy
20832,117,apple,fruit
20832,144,coconut oil,oil
20833,13,lobster,protein
20834,42,mozzarella,dairy
20834,77,tomato sauce,sauce
20834,141,olive oil,oil
20834,62,flour,grain
20834,80,bbq sauce,sauce
20834,27,carrot,vegetable
20834,84,sriracha,sauce
20834,148,chili oil,oil
20835,65,oats,grain
20835,84,sriracha,sauce
20835,44,cheddar,dairy
20835,34,jalapeno,vegetable
20836,60,pasta,grain
20836,43,parmesan,dairy
20836,141,olive oil,oil
20836,37,garlic,vegetable
20836,100,basil,spice
20836,68,naan,grain
20836,71,sourdough,grain
20837,96,pepper,spice
20837,9,turkey,protein
20837,41,cheese,dairy
20838,151,almond,nut
20838,69,bagel,grain
20839,4,shrimp,protein
20839,63,noodles,grain
20839,28,bell pepper,vegetable
20839,135,molasses,sweetener
20840,110,curry powder,spice
20841,42,mozzarella,dairy
20841,77,tomato sauce,sauce
20841,100,basil,spice
20841,141,olive oil,oil
20841,62,flour,grain
20841,71,sourdough,grain
20841,57,gouda,dairy
20841,12,crab,protein
20841,119,strawberry,fruit
20842,60,pasta,grain
20842,43,parmesan,dairy
20842,141,olive oil,oil
20842,37,garlic,vegetable
20842,100,basil,spice
20842,77,tomato sauce,sauce
20842,145,canola oil,oil
20842,94,salsa,sauce
20843,34,jalapeno,vegetable
20843,75,couscous,grain
20843,144,coconut oil,oil
20844,138,chocolate,sweetener
20844,33,corn,vegetable
20844,126,passion fruit,fruit
20844,111,za'atar,spice
20845,82,mayo,sauce
20846,126,passion fruit,fruit
20847,159,sesame seed,nut
20848,9,turkey,protein
20848,152,cashew,nut
20849,53,sour cream,dairy
20850,71,sourdough,grain
20851,7,tofu,protein
20852,117,apple,fruit
20852,62,flour,grain
20852,14,scallops,protein
20853,137,vanilla extract,sweetener
20853,44,cheddar,dairy
20853,26,broccoli,vegetable
20854,60,pasta,grain
20854,141,olive oil,oil
20854,100,basil,spice
20854,77,tomato sauce,sauce
20854,131,honey,sweetener
20855,121,raspberry,fruit
20856,116,pineapple,fruit
20856,49,butter,dairy
20857,65,oats,grain
20857,11,duck,protein
20857,52,yogurt,dairy
20857,13,lobster,protein
20858,149,truffle oil,oil
20859,64,quinoa,grain
20860,45,cream cheese,dairy
20860,103,cayenne,spice
20860,113,lime,fruit
20860,7,tofu,protein
20861,123,peach,fruit
20861,82,mayo,sauce
20862,134,brown sugar,sweetener
20863,60,pasta,grain
20863,43,parmesan,dairy
20863,100,basil,spice
20863,77,tomato sauce,sauce
20863,26,broccoli,vegetable
20863,109,garlic powder,spice
20863,98,paprika,spice
20864,12,crab,protein
20864,24,spinach,vegetable
20864,56,brie,dairy
20864,53,sour cream,dairy
20865,112,lemon,fruit
20865,86,pesto,sauce
20865,8,lamb,protein
20865,25,kale,vegetable
20866,2,beef,protein
20867,119,strawberry,fruit
20867,65,oats,grain
20867,110,curry powder,spice
20867,89,chimichurri,sauce
20868,111,za'atar,spice
20868,63,noodles,grain
20868,144,coconut oil,oil
20868,68,naan,grain
20869,144,coconut oil,oil
20869,112,lemon,fruit
20869,15,sausage,protein
20870,146,avocado oil,oil
20871,42,mozzarella,dairy
20871,77,tomato sauce,sauce
20871,141,olive oil,oil
20871,62,flour,grain
20871,135,molasses,sweetener
20872,38,ginger,vegetable
20873,136,stevia,sweetener
20873,34,jalapeno,vegetable
20873,101,thyme,spice
20873,148,chili oil,oil
20874,77,tomato sauce,sauce
20874,42,mozzarella,dairy
20875,40,bok choy,vegetable
20875,103,cayenne,spice
20876,42,mozzarella,dairy
20876,77,tomato sauce,sauce
20876,100,basil,spice
20876,141,olive oil,oil
20876,62,flour,grain
20876,33,corn,vegetable
20876,54,blue cheese,dairy
20876,119,strawberry,fruit
20877,151,almond,nut
20878,41,cheese,dairy
20879,46,feta,dairy
20879,121,raspberry,fruit
20879,69,bagel,grain
20879,26,broccoli,vegetable
20880,134,brown sugar,sweetener
20880,4,shrimp,protein
20880,39,scallion,vegetable
20880,118,banana,fruit
20881,6,tuna,protein
20881,62,flour,grain
20881,63,noodles,grain
20882,43,parmesan,dairy
20882,141,olive oil,oil
20882,37,garlic,vegetable
20882,100,basil,spice
20882,77,tomato sauce,sauce
20882,34,jalapeno,vegetable
20882,79,hot sauce,sauce
20882,101,thyme,spice
20883,103,cayenne,spice
20883,43,parmesan,dairy
20884,35,cabbage,vegetable
20884,104,turmeric,spice
20884,36,celery,vegetable
20884,78,soy sauce,sauce
20885,92,oyster sauce,sauce
20885,90,tahini,sauce
20885,44,cheddar,dairy
20886,28,bell pepper,vegetable
20886,111,za'atar,spice
20886,137,vanilla extract,sweetener
20887,31,cucumber,vegetable
20888,66,tortilla,grain
20888,31,cucumber,vegetable
20888,17,steak,protein
20888,26,broccoli,vegetable
20889,86,pesto,sauce
20889,84,sriracha,sauce
20889,135,molasses,sweetener
20890,146,avocado oil,oil
20891,113,lime,fruit
20891,124,grape,fruit
20891,55,swiss cheese,dairy
20891,126,passion fruit,fruit
20892,6,tuna,protein
20892,54,blue cheese,dairy
20893,60,pasta,grain
20893,43,parmesan,dairy
20893,141,olive oil,oil
20893,37,garlic,vegetable
20893,100,basil,spice
20893,4,shrimp,protein
20893,31,cucumber,vegetable
20893,159,sesame seed,nut
20893,75,couscous,grain
20894,90,tahini,sauce
20895,151,almond,nut
20895,96,pepper,spice
20895,111,za'atar,spice
20896,130,sugar,sweetener
20896,136,stevia,sweetener
20896,87,alfredo,sauce
20897,41,cheese,dairy
20898,60,pasta,grain
20898,43,parmesan,dairy
20898,141,olive oil,oil
20898,100,basil,spice
20898,77,tomato sauce,sauce
20898,57,gouda,dairy
20898,144,coconut oil,oil
20898,59,rice,grain
20899,32,avocado,vegetable
20899,92,oyster sauce,sauce
20900,129,yuzu,fruit
20901,37,garlic,vegetable
20901,8,lamb,protein
20902,36,celery,vegetable
20902,3,pork,protein
20902,19,chorizo,protein
20902,138,chocolate,sweetener
20903,116,pineapple,fruit
20903,84,sriracha,sauce
20903,138,chocolate,sweetener
20903,101,thyme,spice
20904,71,sourdough,grain
20905,78,soy sauce,sauce
20906,60,pasta,grain
20906,43,parmesan,dairy
20906,37,garlic,vegetable
20906,100,basil,spice
20906,77,tomato sauce,sauce
20906,80,bbq sauce,sauce
20906,14,scallops,protein
